entry,at,order
"""Ghost @ d01dAAf2-3"" posts a small blind of 0.25",2024-12-20T00:53:25.397Z,173465600539710
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (122.69) | #2 ""yor @ BEjKY7LmxI"" (83.17) | #3 ""mccc @ eBZQH9Tpfk"" (55.77) | #4 ""diya @ YHE7CM3GeT"" (106.74) | #5 ""VikD @ t7kHFWlVia"" (70.93) | #7 ""Poptart @ _mE1UMbOE9"" (157.45) | #8 ""Juan @ 0X3PIo8G0m"" (73.61) | #10 ""Ghost @ d01dAAf2-3"" (36.10)",2024-12-20T00:53:25.397Z,173465600539701
"-- starting hand #252 (id: 8vlljxnls8vm)  (No Limit Texas Hold'em) (dead button) --",2024-12-20T00:53:25.397Z,173465600539700
"-- ending hand #251 --",2024-12-20T00:53:22.437Z,173465600243702
"""diya @ YHE7CM3GeT"" collected 9.00 from pot",2024-12-20T00:53:22.437Z,173465600243701
"Uncalled bet of 5.00 returned to ""diya @ YHE7CM3GeT""",2024-12-20T00:53:22.437Z,173465600243700
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:53:21.613Z,173465600161300
"""diya @ YHE7CM3GeT"" bets 5.00",2024-12-20T00:53:18.400Z,173465599840000
"River: 9♠, J♦, 2♥, 4♦ [6♦]",2024-12-20T00:53:13.769Z,173465599376900
"""Juan @ 0X3PIo8G0m"" checks",2024-12-20T00:53:12.923Z,173465599292300
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:53:09.006Z,173465598900600
"Turn: 9♠, J♦, 2♥ [4♦]",2024-12-20T00:53:06.519Z,173465598651900
"""diya @ YHE7CM3GeT"" calls 2.25",2024-12-20T00:53:05.684Z,173465598568400
"""Juan @ 0X3PIo8G0m"" bets 2.25",2024-12-20T00:53:03.591Z,173465598359100
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:52:58.112Z,173465597811200
"Flop:  [9♠, J♦, 2♥]",2024-12-20T00:52:55.301Z,173465597530100
"""diya @ YHE7CM3GeT"" calls 2.00",2024-12-20T00:52:54.490Z,173465597449000
"""Ghost @ d01dAAf2-3"" folds",2024-12-20T00:52:53.124Z,173465597312400
"""Juan @ 0X3PIo8G0m"" raises to 2.00",2024-12-20T00:52:52.108Z,173465597210800
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:52:49.537Z,173465596953700
"""VikD @ t7kHFWlVia"" folds",2024-12-20T00:52:38.353Z,173465595835300
"""diya @ YHE7CM3GeT"" calls 0.50",2024-12-20T00:52:28.979Z,173465594897900
"""mccc @ eBZQH9Tpfk"" folds",2024-12-20T00:52:27.100Z,173465594710000
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:52:26.178Z,173465594617800
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:52:25.211Z,173465594521100
"""Ghost @ d01dAAf2-3"" posts a big blind of 0.50",2024-12-20T00:52:22.736Z,173465594273612
"Dead Small Blind",2024-12-20T00:52:22.736Z,173465594273611
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (122.69) | #2 ""yor @ BEjKY7LmxI"" (83.17) | #3 ""mccc @ eBZQH9Tpfk"" (55.77) | #4 ""diya @ YHE7CM3GeT"" (101.99) | #5 ""VikD @ t7kHFWlVia"" (70.93) | #7 ""Poptart @ _mE1UMbOE9"" (157.45) | #8 ""Juan @ 0X3PIo8G0m"" (77.86) | #10 ""Ghost @ d01dAAf2-3"" (36.60)",2024-12-20T00:52:22.736Z,173465594273602
"-- starting hand #251 (id: krueq5zksghw)  (No Limit Texas Hold'em) (dealer: ""Juan @ 0X3PIo8G0m"") --",2024-12-20T00:52:22.736Z,173465594273601
"The player ""luckhiny @ linSIhgT5b"" quits the game with a stack of 0.00.",2024-12-20T00:52:22.736Z,173465594273600
"""VikD @ t7kHFWlVia"" shows a 5♣, J♦.",2024-12-20T00:52:17.427Z,173465593742700
"-- ending hand #250 --",2024-12-20T00:52:16.175Z,173465593617503
"""luckhiny @ linSIhgT5b"" shows a J♣, Q♦.",2024-12-20T00:52:16.175Z,173465593617502
"""diya @ YHE7CM3GeT"" collected 77.51 from pot with Two Pair, J's & 5's (combination: J♥, J♠, 5♦, 5♥, A♣)",2024-12-20T00:52:16.175Z,173465593617501
"""diya @ YHE7CM3GeT"" shows a J♥, A♣.",2024-12-20T00:52:16.175Z,173465593617500
"""diya @ YHE7CM3GeT"" calls 23.13",2024-12-20T00:52:15.326Z,173465593532600
"""luckhiny @ linSIhgT5b"" bets 23.13 and go all in",2024-12-20T00:52:11.695Z,173465593169500
"River: 7♠, 5♦, J♠, 5♥ [9♣]",2024-12-20T00:52:08.502Z,173465592850200
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:52:07.687Z,173465592768700
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:52:04.548Z,173465592454800
"""luckhiny @ linSIhgT5b"" calls 8.00",2024-12-20T00:51:59.891Z,173465591989100
"""diya @ YHE7CM3GeT"" bets 8.00",2024-12-20T00:51:57.148Z,173465591714800
"""yor @ BEjKY7LmxI"" checks",2024-12-20T00:51:51.406Z,173465591140600
"""anshmor @ Iiub021oQx"" checks",2024-12-20T00:51:44.964Z,173465590496400
"""luckhiny @ linSIhgT5b"" checks",2024-12-20T00:51:42.566Z,173465590256600
"Turn: 7♠, 5♦, J♠ [5♥]",2024-12-20T00:51:40.308Z,173465590030800
"""luckhiny @ linSIhgT5b"" calls 2.25",2024-12-20T00:51:39.499Z,173465589949900
"""diya @ YHE7CM3GeT"" calls 2.25",2024-12-20T00:51:37.399Z,173465589739900
"""yor @ BEjKY7LmxI"" calls 2.25",2024-12-20T00:51:36.321Z,173465589632100
"""anshmor @ Iiub021oQx"" bets 2.25",2024-12-20T00:51:31.529Z,173465589152900
"""luckhiny @ linSIhgT5b"" checks",2024-12-20T00:51:27.786Z,173465588778600
"Flop:  [7♠, 5♦, J♠]",2024-12-20T00:51:25.816Z,173465588581600
"""luckhiny @ linSIhgT5b"" calls 1.50",2024-12-20T00:51:24.984Z,173465588498400
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:51:23.907Z,173465588390700
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:51:23.058Z,173465588305800
"""VikD @ t7kHFWlVia"" folds",2024-12-20T00:51:03.094Z,173465586309400
"""diya @ YHE7CM3GeT"" calls 1.50",2024-12-20T00:51:02.171Z,173465586217100
"""mccc @ eBZQH9Tpfk"" folds",2024-12-20T00:51:01.144Z,173465586114400
"""yor @ BEjKY7LmxI"" calls 1.50",2024-12-20T00:51:00.220Z,173465586022000
"""anshmor @ Iiub021oQx"" raises to 1.50",2024-12-20T00:50:48.243Z,173465584824300
"""Ghost @ d01dAAf2-3"" folds",2024-12-20T00:50:45.230Z,173465584523000
"""luckhiny @ linSIhgT5b"" posts a big blind of 0.50",2024-12-20T00:50:43.954Z,173465584395412
"""Juan @ 0X3PIo8G0m"" posts a small blind of 0.25",2024-12-20T00:50:43.954Z,173465584395411
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (126.44) | #2 ""yor @ BEjKY7LmxI"" (86.92) | #3 ""mccc @ eBZQH9Tpfk"" (55.77) | #4 ""diya @ YHE7CM3GeT"" (59.36) | #5 ""VikD @ t7kHFWlVia"" (70.93) | #7 ""Poptart @ _mE1UMbOE9"" (157.45) | #8 ""Juan @ 0X3PIo8G0m"" (78.11) | #9 ""luckhiny @ linSIhgT5b"" (34.88) | #10 ""Ghost @ d01dAAf2-3"" (36.60)",2024-12-20T00:50:43.954Z,173465584395401
"-- starting hand #250 (id: iaqui0noy01l)  (No Limit Texas Hold'em) (dealer: ""Poptart @ _mE1UMbOE9"") --",2024-12-20T00:50:43.954Z,173465584395400
"-- ending hand #249 --",2024-12-20T00:50:41.041Z,173465584104102
"""diya @ YHE7CM3GeT"" collected 12.75 from pot",2024-12-20T00:50:41.041Z,173465584104101
"Uncalled bet of 5.00 returned to ""diya @ YHE7CM3GeT""",2024-12-20T00:50:41.041Z,173465584104100
"""mccc @ eBZQH9Tpfk"" folds",2024-12-20T00:50:40.187Z,173465584018700
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:50:38.910Z,173465583891000
"""diya @ YHE7CM3GeT"" bets 5.00",2024-12-20T00:50:37.978Z,173465583797800
"""mccc @ eBZQH9Tpfk"" checks",2024-12-20T00:50:33.504Z,173465583350400
"""anshmor @ Iiub021oQx"" checks",2024-12-20T00:50:32.542Z,173465583254200
"Flop:  [3♣, 2♣, K♥]",2024-12-20T00:50:30.832Z,173465583083200
"""mccc @ eBZQH9Tpfk"" calls 4.00",2024-12-20T00:50:29.964Z,173465582996400
"""anshmor @ Iiub021oQx"" calls 4.00",2024-12-20T00:50:28.229Z,173465582822900
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:50:24.518Z,173465582451800
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:50:23.665Z,173465582366500
"""VikD @ t7kHFWlVia"" folds",2024-12-20T00:50:20.873Z,173465582087300
"""diya @ YHE7CM3GeT"" raises to 4.00",2024-12-20T00:50:19.972Z,173465581997200
"""mccc @ eBZQH9Tpfk"" calls 1.50",2024-12-20T00:50:16.264Z,173465581626400
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:50:14.407Z,173465581440700
"""anshmor @ Iiub021oQx"" raises to 1.50",2024-12-20T00:49:53.036Z,173465579303600
"""Ghost @ d01dAAf2-3"" folds",2024-12-20T00:49:50.331Z,173465579033100
"""luckhiny @ linSIhgT5b"" folds",2024-12-20T00:49:48.988Z,173465578898800
"""Juan @ 0X3PIo8G0m"" posts a big blind of 0.50",2024-12-20T00:49:45.789Z,173465578578912
"""Poptart @ _mE1UMbOE9"" posts a small blind of 0.25",2024-12-20T00:49:45.789Z,173465578578911
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (130.44) | #2 ""yor @ BEjKY7LmxI"" (86.92) | #3 ""mccc @ eBZQH9Tpfk"" (59.77) | #4 ""diya @ YHE7CM3GeT"" (50.61) | #5 ""VikD @ t7kHFWlVia"" (70.93) | #7 ""Poptart @ _mE1UMbOE9"" (157.70) | #8 ""Juan @ 0X3PIo8G0m"" (78.61) | #9 ""luckhiny @ linSIhgT5b"" (34.88) | #10 ""Ghost @ d01dAAf2-3"" (36.60)",2024-12-20T00:49:45.789Z,173465578578901
"-- starting hand #249 (id: zkgkshf55td5)  (No Limit Texas Hold'em) (dealer: ""VikD @ t7kHFWlVia"") --",2024-12-20T00:49:45.789Z,173465578578900
"""Ghost @ d01dAAf2-3"" shows a 2♠, Q♣.",2024-12-20T00:49:43.652Z,173465578365200
"-- ending hand #248 --",2024-12-20T00:49:42.119Z,173465578211902
"""diya @ YHE7CM3GeT"" collected 4.54 from pot",2024-12-20T00:49:42.119Z,173465578211901
"Uncalled bet of 3.40 returned to ""diya @ YHE7CM3GeT""",2024-12-20T00:49:42.119Z,173465578211900
"""mccc @ eBZQH9Tpfk"" folds",2024-12-20T00:49:41.295Z,173465578129500
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:49:39.250Z,173465577925000
"""diya @ YHE7CM3GeT"" bets 3.40",2024-12-20T00:49:37.155Z,173465577715500
"""mccc @ eBZQH9Tpfk"" checks",2024-12-20T00:49:32.286Z,173465577228600
"""Poptart @ _mE1UMbOE9"" checks",2024-12-20T00:49:29.050Z,173465576905000
"Turn: 2♣, 2♦, Q♠ [10♥]",2024-12-20T00:49:27.551Z,173465576755100
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:49:26.683Z,173465576668300
"""mccc @ eBZQH9Tpfk"" checks",2024-12-20T00:49:25.264Z,173465576526400
"""Poptart @ _mE1UMbOE9"" checks",2024-12-20T00:49:22.547Z,173465576254700
"Flop:  [2♣, 2♦, Q♠]",2024-12-20T00:49:20.243Z,173465576024300
"""Poptart @ _mE1UMbOE9"" calls 1.43",2024-12-20T00:49:19.395Z,173465575939500
"""VikD @ t7kHFWlVia"" folds",2024-12-20T00:49:14.054Z,173465575405400
"""diya @ YHE7CM3GeT"" calls 1.43",2024-12-20T00:49:09.244Z,173465574924400
"""mccc @ eBZQH9Tpfk"" raises to 1.43",2024-12-20T00:49:07.764Z,173465574776400
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:49:05.746Z,173465574574600
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:49:04.708Z,173465574470800
"""Ghost @ d01dAAf2-3"" folds",2024-12-20T00:49:02.712Z,173465574271200
"""luckhiny @ linSIhgT5b"" folds",2024-12-20T00:49:01.638Z,173465574163800
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:49:00.623Z,173465574062300
"""Poptart @ _mE1UMbOE9"" posts a big blind of 0.50",2024-12-20T00:48:57.909Z,173465573790912
"""VikD @ t7kHFWlVia"" posts a small blind of 0.25",2024-12-20T00:48:57.909Z,173465573790911
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (130.44) | #2 ""yor @ BEjKY7LmxI"" (86.92) | #3 ""mccc @ eBZQH9Tpfk"" (61.20) | #4 ""diya @ YHE7CM3GeT"" (47.50) | #5 ""VikD @ t7kHFWlVia"" (71.18) | #7 ""Poptart @ _mE1UMbOE9"" (159.13) | #8 ""Juan @ 0X3PIo8G0m"" (78.61) | #9 ""luckhiny @ linSIhgT5b"" (34.88) | #10 ""Ghost @ d01dAAf2-3"" (36.60)",2024-12-20T00:48:57.909Z,173465573790901
"-- starting hand #248 (id: kk4cf838lz8n)  (No Limit Texas Hold'em) (dealer: ""diya @ YHE7CM3GeT"") --",2024-12-20T00:48:57.909Z,173465573790900
"-- ending hand #247 --",2024-12-20T00:48:51.879Z,173465573187902
"""mccc @ eBZQH9Tpfk"" collected 22.49 from pot with Pair, Q's (combination: Q♦, Q♣, A♥, 10♠, 7♠)",2024-12-20T00:48:51.879Z,173465573187901
"""mccc @ eBZQH9Tpfk"" shows a Q♦, A♥.",2024-12-20T00:48:51.879Z,173465573187900
"""luckhiny @ linSIhgT5b"" calls 6.50",2024-12-20T00:48:51.011Z,173465573101100
"""mccc @ eBZQH9Tpfk"" bets 6.50",2024-12-20T00:48:49.872Z,173465572987200
"""luckhiny @ linSIhgT5b"" checks",2024-12-20T00:48:40.304Z,173465572030400
"River: 7♠, 10♠, 5♦, 2♦ [Q♣]",2024-12-20T00:48:38.054Z,173465571805400
"""mccc @ eBZQH9Tpfk"" calls 2.37",2024-12-20T00:48:37.244Z,173465571724400
"""luckhiny @ linSIhgT5b"" bets 2.37",2024-12-20T00:48:32.434Z,173465571243400
"Turn: 7♠, 10♠, 5♦ [2♦]",2024-12-20T00:48:27.074Z,173465570707400
"""mccc @ eBZQH9Tpfk"" checks",2024-12-20T00:48:26.265Z,173465570626500
"""luckhiny @ linSIhgT5b"" checks",2024-12-20T00:48:20.583Z,173465570058300
"Flop:  [7♠, 10♠, 5♦]",2024-12-20T00:48:18.348Z,173465569834800
"""luckhiny @ linSIhgT5b"" calls 2.00",2024-12-20T00:48:17.516Z,173465569751600
"""VikD @ t7kHFWlVia"" folds",2024-12-20T00:48:15.798Z,173465569579800
"""diya @ YHE7CM3GeT"" folds",2024-12-20T00:48:14.855Z,173465569485500
"""mccc @ eBZQH9Tpfk"" raises to 2.00",2024-12-20T00:48:12.394Z,173465569239400
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:48:07.676Z,173465568767600
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:48:06.745Z,173465568674500
"""Ghost @ d01dAAf2-3"" folds",2024-12-20T00:48:03.511Z,173465568351100
"""luckhiny @ linSIhgT5b"" calls 0.50",2024-12-20T00:48:02.264Z,173465568226400
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:47:57.518Z,173465567751800
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:47:56.605Z,173465567660500
"""VikD @ t7kHFWlVia"" posts a big blind of 0.50",2024-12-20T00:47:54.538Z,173465567453812
"""diya @ YHE7CM3GeT"" posts a small blind of 0.25",2024-12-20T00:47:54.538Z,173465567453811
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (130.44) | #2 ""yor @ BEjKY7LmxI"" (86.92) | #3 ""mccc @ eBZQH9Tpfk"" (49.58) | #4 ""diya @ YHE7CM3GeT"" (47.75) | #5 ""VikD @ t7kHFWlVia"" (71.68) | #7 ""Poptart @ _mE1UMbOE9"" (159.13) | #8 ""Juan @ 0X3PIo8G0m"" (78.61) | #9 ""luckhiny @ linSIhgT5b"" (45.75) | #10 ""Ghost @ d01dAAf2-3"" (36.60)",2024-12-20T00:47:54.538Z,173465567453801
"-- starting hand #247 (id: pjfholdfxz24)  (No Limit Texas Hold'em) (dealer: ""mccc @ eBZQH9Tpfk"") --",2024-12-20T00:47:54.538Z,173465567453800
"-- ending hand #246 --",2024-12-20T00:47:51.564Z,173465567156402
"""VikD @ t7kHFWlVia"" collected 8.11 from pot",2024-12-20T00:47:51.564Z,173465567156401
"Uncalled bet of 4.05 returned to ""VikD @ t7kHFWlVia""",2024-12-20T00:47:51.564Z,173465567156400
"""diya @ YHE7CM3GeT"" folds",2024-12-20T00:47:50.749Z,173465567074900
"""VikD @ t7kHFWlVia"" bets 4.05",2024-12-20T00:47:48.417Z,173465566841700
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:47:34.493Z,173465565449300
"Turn: 4♥, 10♦, 8♠ [9♦]",2024-12-20T00:47:30.293Z,173465565029300
"""diya @ YHE7CM3GeT"" calls 2.43",2024-12-20T00:47:29.444Z,173465564944400
"""VikD @ t7kHFWlVia"" bets 2.43",2024-12-20T00:47:25.763Z,173465564576300
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:47:05.118Z,173465562511800
"Flop:  [4♥, 10♦, 8♠]",2024-12-20T00:47:01.015Z,173465562101500
"""diya @ YHE7CM3GeT"" calls 1.50",2024-12-20T00:47:00.193Z,173465562019300
"""mccc @ eBZQH9Tpfk"" folds",2024-12-20T00:46:58.256Z,173465561825600
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:46:57.268Z,173465561726800
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:46:56.253Z,173465561625300
"""Ghost @ d01dAAf2-3"" folds",2024-12-20T00:46:54.688Z,173465561468800
"""luckhiny @ linSIhgT5b"" folds",2024-12-20T00:46:53.451Z,173465561345100
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:46:52.420Z,173465561242000
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:46:51.542Z,173465561154200
"""VikD @ t7kHFWlVia"" raises to 1.50",2024-12-20T00:46:43.527Z,173465560352700
"""diya @ YHE7CM3GeT"" posts a big blind of 0.50",2024-12-20T00:46:29.425Z,173465558942512
"""mccc @ eBZQH9Tpfk"" posts a small blind of 0.25",2024-12-20T00:46:29.425Z,173465558942511
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (130.44) | #2 ""yor @ BEjKY7LmxI"" (86.92) | #3 ""mccc @ eBZQH9Tpfk"" (49.83) | #4 ""diya @ YHE7CM3GeT"" (51.68) | #5 ""VikD @ t7kHFWlVia"" (67.50) | #7 ""Poptart @ _mE1UMbOE9"" (159.13) | #8 ""Juan @ 0X3PIo8G0m"" (78.61) | #9 ""luckhiny @ linSIhgT5b"" (45.75) | #10 ""Ghost @ d01dAAf2-3"" (36.60)",2024-12-20T00:46:29.425Z,173465558942501
"-- starting hand #246 (id: zue6p1gesz4f)  (No Limit Texas Hold'em) (dealer: ""yor @ BEjKY7LmxI"") --",2024-12-20T00:46:29.425Z,173465558942500
"-- ending hand #245 --",2024-12-20T00:46:26.512Z,173465558651202
"""diya @ YHE7CM3GeT"" collected 1.75 from pot",2024-12-20T00:46:26.512Z,173465558651201
"Uncalled bet of 1.31 returned to ""diya @ YHE7CM3GeT""",2024-12-20T00:46:26.512Z,173465558651200
"""mccc @ eBZQH9Tpfk"" folds",2024-12-20T00:46:25.675Z,173465558567500
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:46:24.720Z,173465558472000
"""diya @ YHE7CM3GeT"" bets 1.31",2024-12-20T00:46:23.001Z,173465558300100
"""mccc @ eBZQH9Tpfk"" checks",2024-12-20T00:46:19.030Z,173465557903000
"Flop:  [Q♠, 3♣, 2♦]",2024-12-20T00:46:16.609Z,173465557660900
"""mccc @ eBZQH9Tpfk"" checks",2024-12-20T00:46:15.773Z,173465557577300
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:46:14.893Z,173465557489300
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:46:13.876Z,173465557387600
"""Ghost @ d01dAAf2-3"" folds",2024-12-20T00:46:12.993Z,173465557299300
"""luckhiny @ linSIhgT5b"" folds",2024-12-20T00:46:11.909Z,173465557190900
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:46:10.992Z,173465557099200
"""Poptart @ _mE1UMbOE9"" calls 0.50",2024-12-20T00:46:10.084Z,173465557008400
"""VikD @ t7kHFWlVia"" folds",2024-12-20T00:46:06.491Z,173465556649100
"""diya @ YHE7CM3GeT"" calls 0.50",2024-12-20T00:45:54.624Z,173465555462400
"""mccc @ eBZQH9Tpfk"" posts a big blind of 0.50",2024-12-20T00:45:53.447Z,173465555344712
"""yor @ BEjKY7LmxI"" posts a small blind of 0.25",2024-12-20T00:45:53.447Z,173465555344711
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (130.44) | #2 ""yor @ BEjKY7LmxI"" (87.17) | #3 ""mccc @ eBZQH9Tpfk"" (50.33) | #4 ""diya @ YHE7CM3GeT"" (50.43) | #5 ""VikD @ t7kHFWlVia"" (67.50) | #7 ""Poptart @ _mE1UMbOE9"" (159.63) | #8 ""Juan @ 0X3PIo8G0m"" (78.61) | #9 ""luckhiny @ linSIhgT5b"" (45.75) | #10 ""Ghost @ d01dAAf2-3"" (36.60)",2024-12-20T00:45:53.447Z,173465555344701
"-- starting hand #245 (id: 9qztfvtgf01d)  (No Limit Texas Hold'em) (dealer: ""anshmor @ Iiub021oQx"") --",2024-12-20T00:45:53.447Z,173465555344700
"-- ending hand #244 --",2024-12-20T00:45:50.475Z,173465555047502
"""luckhiny @ linSIhgT5b"" collected 19.00 from pot",2024-12-20T00:45:50.475Z,173465555047501
"Uncalled bet of 6.75 returned to ""luckhiny @ linSIhgT5b""",2024-12-20T00:45:50.475Z,173465555047500
"""diya @ YHE7CM3GeT"" folds",2024-12-20T00:45:49.646Z,173465554964600
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:45:45.627Z,173465554562700
"""luckhiny @ linSIhgT5b"" bets 6.75",2024-12-20T00:45:42.133Z,173465554213300
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:45:27.925Z,173465552792500
"""yor @ BEjKY7LmxI"" checks",2024-12-20T00:45:26.872Z,173465552687200
"River: 3♣, A♦, K♦, 2♣ [10♣]",2024-12-20T00:45:25.160Z,173465552516000
"""diya @ YHE7CM3GeT"" calls 4.75",2024-12-20T00:45:24.276Z,173465552427600
"""yor @ BEjKY7LmxI"" calls 4.75",2024-12-20T00:45:21.604Z,173465552160400
"""luckhiny @ linSIhgT5b"" bets 4.75",2024-12-20T00:45:19.336Z,173465551933600
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:45:13.497Z,173465551349700
"""yor @ BEjKY7LmxI"" checks",2024-12-20T00:45:10.301Z,173465551030100
"Turn: 3♣, A♦, K♦ [2♣]",2024-12-20T00:45:06.922Z,173465550692200
"""luckhiny @ linSIhgT5b"" checks",2024-12-20T00:45:06.065Z,173465550606500
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:45:04.243Z,173465550424300
"""yor @ BEjKY7LmxI"" checks",2024-12-20T00:45:01.594Z,173465550159400
"Flop:  [3♣, A♦, K♦]",2024-12-20T00:44:59.554Z,173465549955400
"""yor @ BEjKY7LmxI"" calls 1.50",2024-12-20T00:44:58.750Z,173465549875000
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:44:55.030Z,173465549503000
"""Ghost @ d01dAAf2-3"" folds",2024-12-20T00:44:52.084Z,173465549208400
"""luckhiny @ linSIhgT5b"" calls 1.50",2024-12-20T00:44:50.861Z,173465549086100
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:44:49.466Z,173465548946600
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:44:48.244Z,173465548824400
"""VikD @ t7kHFWlVia"" folds",2024-12-20T00:44:46.353Z,173465548635300
"""diya @ YHE7CM3GeT"" raises to 1.50",2024-12-20T00:44:45.433Z,173465548543300
"""mccc @ eBZQH9Tpfk"" folds",2024-12-20T00:44:42.473Z,173465548247300
"""yor @ BEjKY7LmxI"" posts a big blind of 0.50",2024-12-20T00:44:40.655Z,173465548065512
"""anshmor @ Iiub021oQx"" posts a small blind of 0.25",2024-12-20T00:44:40.655Z,173465548065511
"Player stacks: #1 ""anshmor @ Iiub021oQx"" (130.69) | #2 ""yor @ BEjKY7LmxI"" (93.42) | #3 ""mccc @ eBZQH9Tpfk"" (50.33) | #4 ""diya @ YHE7CM3GeT"" (56.68) | #5 ""VikD @ t7kHFWlVia"" (67.50) | #7 ""Poptart @ _mE1UMbOE9"" (159.63) | #8 ""Juan @ 0X3PIo8G0m"" (78.61) | #9 ""luckhiny @ linSIhgT5b"" (33.00) | #10 ""Ghost @ d01dAAf2-3"" (36.60)",2024-12-20T00:44:40.655Z,173465548065501
"-- starting hand #244 (id: ucoszaffvdmd)  (No Limit Texas Hold'em) (dealer: ""Ghost @ d01dAAf2-3"") --",2024-12-20T00:44:40.655Z,173465548065500
"-- ending hand #243 --",2024-12-20T00:44:37.728Z,173465547772802
"""Ghost @ d01dAAf2-3"" collected 13.00 from pot",2024-12-20T00:44:37.728Z,173465547772801
"Uncalled bet of 9.75 returned to ""Ghost @ d01dAAf2-3""",2024-12-20T00:44:37.728Z,173465547772800
"""diya @ YHE7CM3GeT"" folds",2024-12-20T00:44:36.898Z,173465547689800
"""Ghost @ d01dAAf2-3"" bets 9.75",2024-12-20T00:44:27.193Z,173465546719300
"River: K♣, 8♠, 6♦, 8♣ [9♥]",2024-12-20T00:44:20.683Z,173465546068300
"""diya @ YHE7CM3GeT"" checks",2024-12-20T00:44:19.804Z,173465545980400
"""Ghost @ d01dAAf2-3"" checks",2024-12-20T00:44:15.796Z,173465545579600
"Turn: K♣, 8♠, 6♦ [8♣]",2024-12-20T00:44:06.849Z,173465544684900
"""diya @ YHE7CM3GeT"" calls 3.25",2024-12-20T00:44:06.042Z,173465544604200
"""Ghost @ d01dAAf2-3"" bets 3.25",2024-12-20T00:44:03.542Z,173465544354200
"Flop:  [K♣, 8♠, 6♦]",2024-12-20T00:43:56.032Z,173465543603200
"""diya @ YHE7CM3GeT"" calls 2.50",2024-12-20T00:43:55.199Z,173465543519900
"""yor @ BEjKY7LmxI"" folds",2024-12-20T00:43:51.985Z,173465543198500
"""anshmor @ Iiub021oQx"" folds",2024-12-20T00:43:51.050Z,173465543105000
"""Ghost @ d01dAAf2-3"" raises to 2.50",2024-12-20T00:43:49.175Z,173465542917500
"""luckhiny @ linSIhgT5b"" folds",2024-12-20T00:43:42.641Z,173465542264100
"""Juan @ 0X3PIo8G0m"" folds",2024-12-20T00:43:41.661Z,173465542166100
"""Poptart @ _mE1UMbOE9"" folds",2024-12-20T00:43:40.805Z,173465542080500
"""VikD @ t7kHFWlVia"" folds",2024-12-20T00:43:39.837Z,173465541983700
"""diya @ YHE7CM3GeT"" calls 1.00",2024-12-20T00:43:32.802Z,173465541280200
"""mccc @ eBZQH9Tpfk"" folds",2024-12-20T00:43:30.200Z,173465541020000
"""yor @ BEjKY7LmxI"" posts a straddle of 1.00",2024-12-20T00:43:28.144Z,173465540814413
