entry,at,order
"-- starting hand #58 (id: sitisif5ymnn)  (No Limit Texas Hold'em) (dealer: ""mcc @ moMEqwgWXu"") --",2024-11-09T18:56:57.441Z,173117861744101
"The player ""bonky @ lVaYW3fYIC"" joined the game with a stack of 50.00.",2024-11-09T18:56:57.441Z,173117861744100
"-- ending hand #57 --",2024-11-09T18:56:54.530Z,173117861453002
"""jlim @ _4ETjrH0Ke"" collected 0.50 from pot",2024-11-09T18:56:54.530Z,173117861453001
"Uncalled bet of 0.25 returned to ""jlim @ _4ETjrH0Ke""",2024-11-09T18:56:54.530Z,173117861453000
"""mcc @ moMEqwgWXu"" folds",2024-11-09T18:56:53.700Z,173117861370000
"""Deamon @ p5lp-8y_RR"" folds",2024-11-09T18:56:52.024Z,173117861202400
"""empire @ aBq5jK_dtq"" folds",2024-11-09T18:56:51.054Z,173117861105400
"The player ""Bowsers @ FoQSktNbW5"" requested a seat.",2024-11-09T18:56:47.447Z,173117860744700
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T18:56:46.480Z,173117860648000
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:56:40.307Z,173117860030700
"""jlim @ _4ETjrH0Ke"" posts a big blind of 0.50",2024-11-09T18:56:38.179Z,173117859817910
"""mcc @ moMEqwgWXu"" posts a small blind of 0.25",2024-11-09T18:56:38.179Z,173117859817909
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (248.08) | #3 ""empire @ aBq5jK_dtq"" (50.00) | #4 ""Deamon @ p5lp-8y_RR"" (59.50) | #6 ""mcc @ moMEqwgWXu"" (263.33) | #8 ""jlim @ _4ETjrH0Ke"" (72.89) | #9 ""tty @ 905zne7FBQ"" (81.20)",2024-11-09T18:56:38.179Z,173117859817902
"-- starting hand #57 (id: 55oinfil1kl2)  (No Limit Texas Hold'em) (dealer: ""Deamon @ p5lp-8y_RR"") --",2024-11-09T18:56:38.179Z,173117859817901
"The player ""Bowsers @ FoQSktNbW5"" quits the game with a stack of 0.00.",2024-11-09T18:56:38.179Z,173117859817900
"-- ending hand #56 --",2024-11-09T18:56:33.174Z,173117859317402
"""mcc @ moMEqwgWXu"" collected 30.29 from pot with Two Pair, K's & 8's on the second run  (combination: K♦, K♣, 8♣, 8♠, 9♠)",2024-11-09T18:56:33.174Z,173117859317401
"""mcc @ moMEqwgWXu"" collected 30.30 from pot with Two Pair, K's & 7's (combination: K♦, K♣, 7♣, 7♥, 8♣)",2024-11-09T18:56:33.174Z,173117859317400
"River (second run): 8♣, 7♣, 2♠, 8♠ [9♠]",2024-11-09T18:56:29.167Z,173117858916700
"Turn (second run): 8♣, 7♣, 2♠ [8♠]",2024-11-09T18:56:25.156Z,173117858515600
"River: 8♣, 7♣, 2♠, 7♥ [6♠]",2024-11-09T18:56:21.083Z,173117858108300
"Turn: 8♣, 7♣, 2♠ [7♥]",2024-11-09T18:56:17.064Z,173117857706400
"""Bowsers @ FoQSktNbW5"" shows a 10♦, A♣.",2024-11-09T18:56:12.994Z,173117857299401
"""mcc @ moMEqwgWXu"" shows a K♦, K♣.",2024-11-09T18:56:12.994Z,173117857299400
"All players in hand choose to run it twice.",2024-11-09T18:56:12.174Z,173117857217401
"""Bowsers @ FoQSktNbW5"" chooses to  run it twice.",2024-11-09T18:56:12.174Z,173117857217400
"""mcc @ moMEqwgWXu"" chooses to  run it twice.",2024-11-09T18:56:11.716Z,173117857171600
"Remaining players decide whether to run it twice.",2024-11-09T18:56:10.473Z,173117857047301
"""mcc @ moMEqwgWXu"" calls 21.92",2024-11-09T18:56:10.473Z,173117857047300
"""Bowsers @ FoQSktNbW5"" raises to 21.92 and go all in",2024-11-09T18:56:09.008Z,173117856900800
"""mcc @ moMEqwgWXu"" bets 5.50",2024-11-09T18:56:04.190Z,173117856419000
"Flop:  [8♣, 7♣, 2♠]",2024-11-09T18:55:56.769Z,173117855676900
"""empire @ aBq5jK_dtq"" folds",2024-11-09T18:55:55.965Z,173117855596500
"""Bowsers @ FoQSktNbW5"" calls 7.50",2024-11-09T18:55:53.259Z,173117855325900
"""mcc @ moMEqwgWXu"" raises to 7.50",2024-11-09T18:55:51.399Z,173117855139900
"""Deamon @ p5lp-8y_RR"" folds",2024-11-09T18:55:45.487Z,173117854548700
"""empire @ aBq5jK_dtq"" raises to 1.50",2024-11-09T18:55:44.569Z,173117854456900
"The admin approved the player ""bonky @ lVaYW3fYIC"" participation with a stack of 50.00.",2024-11-09T18:55:40.732Z,173117854073200
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T18:55:39.341Z,173117853934100
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:55:36.815Z,173117853681500
"""jlim @ _4ETjrH0Ke"" folds",2024-11-09T18:55:35.861Z,173117853586100
"""Bowsers @ FoQSktNbW5"" calls 0.50",2024-11-09T18:55:34.841Z,173117853484100
"""mcc @ moMEqwgWXu"" posts a big blind of 0.50",2024-11-09T18:55:33.497Z,173117853349711
"""Deamon @ p5lp-8y_RR"" posts a small blind of 0.25",2024-11-09T18:55:33.497Z,173117853349710
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (248.08) | #3 ""empire @ aBq5jK_dtq"" (51.50) | #4 ""Deamon @ p5lp-8y_RR"" (59.75) | #6 ""mcc @ moMEqwgWXu"" (232.16) | #7 ""Bowsers @ FoQSktNbW5"" (29.42) | #8 ""jlim @ _4ETjrH0Ke"" (72.89) | #9 ""tty @ 905zne7FBQ"" (81.20)",2024-11-09T18:55:33.497Z,173117853349702
"-- starting hand #56 (id: obrsxmrkom3c)  (No Limit Texas Hold'em) (dealer: ""empire @ aBq5jK_dtq"") --",2024-11-09T18:55:33.497Z,173117853349701
"The player ""bdawg o_O @ -c6EEVvXCE"" stand up with the stack of 0.01.",2024-11-09T18:55:33.497Z,173117853349700
"-- ending hand #55 --",2024-11-09T18:55:30.525Z,173117853052502
"""Bowsers @ FoQSktNbW5"" collected 3.25 from pot",2024-11-09T18:55:30.525Z,173117853052501
"Uncalled bet of 2.50 returned to ""Bowsers @ FoQSktNbW5""",2024-11-09T18:55:30.525Z,173117853052500
"""Deamon @ p5lp-8y_RR"" folds",2024-11-09T18:55:29.694Z,173117852969400
"""Bowsers @ FoQSktNbW5"" bets 2.50",2024-11-09T18:55:26.860Z,173117852686000
"""Deamon @ p5lp-8y_RR"" checks",2024-11-09T18:55:24.539Z,173117852453900
"Flop:  [6♠, 9♥, 5♠]",2024-11-09T18:55:19.010Z,173117851901000
"""Bowsers @ FoQSktNbW5"" calls 1.50",2024-11-09T18:55:18.197Z,173117851819700
"""Deamon @ p5lp-8y_RR"" raises to 1.50",2024-11-09T18:55:16.407Z,173117851640700
"""empire @ aBq5jK_dtq"" folds",2024-11-09T18:55:08.494Z,173117850849400
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T18:55:05.885Z,173117850588500
"""bdawg o_O @ -c6EEVvXCE"" folds",2024-11-09T18:55:03.333Z,173117850333300
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:55:02.466Z,173117850246600
"""jlim @ _4ETjrH0Ke"" folds",2024-11-09T18:55:01.556Z,173117850155600
"""Bowsers @ FoQSktNbW5"" calls 0.50",2024-11-09T18:54:59.232Z,173117849923200
"""mcc @ moMEqwgWXu"" folds",2024-11-09T18:54:58.300Z,173117849830000
"""Deamon @ p5lp-8y_RR"" posts a big blind of 0.50",2024-11-09T18:54:56.009Z,173117849600912
"""empire @ aBq5jK_dtq"" posts a small blind of 0.25",2024-11-09T18:54:56.009Z,173117849600911
"Player stacks: #1 ""bdawg o_O @ -c6EEVvXCE"" (0.01) | #2 ""dEdwards @ 8-rydf_6lZ"" (248.08) | #3 ""empire @ aBq5jK_dtq"" (51.75) | #4 ""Deamon @ p5lp-8y_RR"" (61.25) | #6 ""mcc @ moMEqwgWXu"" (232.16) | #7 ""Bowsers @ FoQSktNbW5"" (27.67) | #8 ""jlim @ _4ETjrH0Ke"" (72.89) | #9 ""tty @ 905zne7FBQ"" (81.20)",2024-11-09T18:54:56.009Z,173117849600902
"-- starting hand #55 (id: 6dme3wzq6ukj)  (No Limit Texas Hold'em) (dealer: ""dEdwards @ 8-rydf_6lZ"") --",2024-11-09T18:54:56.009Z,173117849600901
"The player ""bdawg o_O @ -c6EEVvXCE"" joined the game with a stack of 0.01.",2024-11-09T18:54:56.009Z,173117849600900
"-- ending hand #54 --",2024-11-09T18:54:52.952Z,173117849295203
"""empire @ aBq5jK_dtq"" shows a K♥, A♦.",2024-11-09T18:54:52.952Z,173117849295202
"""Deamon @ p5lp-8y_RR"" collected 22.25 from pot with Two Pair, 9's & 3's (combination: 9♥, 9♦, 3♣, 3♠, Q♦)",2024-11-09T18:54:52.952Z,173117849295201
"""Deamon @ p5lp-8y_RR"" shows a 3♣, 3♠.",2024-11-09T18:54:52.952Z,173117849295200
"""Deamon @ p5lp-8y_RR"" calls 6.00",2024-11-09T18:54:52.115Z,173117849211500
"""empire @ aBq5jK_dtq"" bets 6.00",2024-11-09T18:54:50.304Z,173117849030400
"River: Q♦, 9♥, 9♦, 2♥ [6♦]",2024-11-09T18:54:44.062Z,173117848406200
"The player ""bonky @ lVaYW3fYIC"" requested a seat.",2024-11-09T18:54:43.759Z,173117848375900
"""Deamon @ p5lp-8y_RR"" calls 2.00",2024-11-09T18:54:43.233Z,173117848323300
"The admin approved the player ""bdawg o_O @ -c6EEVvXCE"" participation with a stack of 0.01.",2024-11-09T18:54:41.252Z,173117848125201
"The player ""bdawg o_O @ -c6EEVvXCE"" requested a seat.",2024-11-09T18:54:41.252Z,173117848125200
"""empire @ aBq5jK_dtq"" bets 2.00",2024-11-09T18:54:39.984Z,173117847998400
"Turn: Q♦, 9♥, 9♦ [2♥]",2024-11-09T18:54:35.245Z,173117847524500
"""Deamon @ p5lp-8y_RR"" calls 0.50",2024-11-09T18:54:34.432Z,173117847443200
"""empire @ aBq5jK_dtq"" bets 0.50",2024-11-09T18:54:32.855Z,173117847285500
"Flop:  [Q♦, 9♥, 9♦]",2024-11-09T18:54:27.654Z,173117846765400
"""Deamon @ p5lp-8y_RR"" calls 2.50",2024-11-09T18:54:26.839Z,173117846683900
"""empire @ aBq5jK_dtq"" raises to 2.50",2024-11-09T18:54:24.066Z,173117846406600
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T18:54:19.233Z,173117845923300
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:54:17.496Z,173117845749600
"""jlim @ _4ETjrH0Ke"" folds",2024-11-09T18:54:16.600Z,173117845660000
"""Bowsers @ FoQSktNbW5"" folds",2024-11-09T18:54:15.633Z,173117845563300
"""mcc @ moMEqwgWXu"" folds",2024-11-09T18:54:08.331Z,173117844833100
"""Deamon @ p5lp-8y_RR"" raises to 1.00",2024-11-09T18:54:07.083Z,173117844708300
"""empire @ aBq5jK_dtq"" posts a big blind of 0.50",2024-11-09T18:54:05.140Z,173117844514012
"""dEdwards @ 8-rydf_6lZ"" posts a small blind of 0.25",2024-11-09T18:54:05.140Z,173117844514011
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (248.33) | #3 ""empire @ aBq5jK_dtq"" (62.75) | #4 ""Deamon @ p5lp-8y_RR"" (50.00) | #6 ""mcc @ moMEqwgWXu"" (232.16) | #7 ""Bowsers @ FoQSktNbW5"" (27.67) | #8 ""jlim @ _4ETjrH0Ke"" (72.89) | #9 ""tty @ 905zne7FBQ"" (81.20)",2024-11-09T18:54:05.140Z,173117844514003
"-- starting hand #54 (id: 7fc4yexhfkpv)  (No Limit Texas Hold'em) (dead button) --",2024-11-09T18:54:05.140Z,173117844514002
"The player ""kye @ Eqdn8B3X-p"" quits the game with a stack of 0.00.",2024-11-09T18:54:05.140Z,173117844514001
"The player ""bdawg o_O @ -c6EEVvXCE"" quits the game with a stack of 0.00.",2024-11-09T18:54:05.140Z,173117844514000
"-- ending hand #53 --",2024-11-09T18:54:02.083Z,173117844208302
"""dEdwards @ 8-rydf_6lZ"" collected 74.50 from pot with Straight, A High (combination: A♦, K♥, Q♣, J♦, 10♥)",2024-11-09T18:54:02.083Z,173117844208301
"""dEdwards @ 8-rydf_6lZ"" collected 133.25 from pot with Straight, A High (combination: A♦, K♥, Q♣, J♦, 10♥)",2024-11-09T18:54:02.083Z,173117844208300
"River: A♦, Q♣, 10♥, 2♥ [2♠]",2024-11-09T18:53:58.060Z,173117843806000
"""bdawg o_O @ -c6EEVvXCE"" shows a 5♥, A♥.",2024-11-09T18:53:53.970Z,173117843397002
"""kye @ Eqdn8B3X-p"" shows a A♠, Q♥.",2024-11-09T18:53:53.970Z,173117843397001
"""dEdwards @ 8-rydf_6lZ"" shows a J♦, K♥.",2024-11-09T18:53:53.970Z,173117843397000
"Some players choose to not run it twice.",2024-11-09T18:53:53.155Z,173117843315501
"""kye @ Eqdn8B3X-p"" chooses to not run it twice.",2024-11-09T18:53:53.155Z,173117843315500
"""dEdwards @ 8-rydf_6lZ"" chooses to  run it twice.",2024-11-09T18:53:53.111Z,173117843311100
"Remaining players decide whether to run it twice.",2024-11-09T18:53:53.040Z,173117843304001
"""kye @ Eqdn8B3X-p"" calls 72.50 and go all in",2024-11-09T18:53:53.040Z,173117843304000
"""dEdwards @ 8-rydf_6lZ"" raises to 72.50",2024-11-09T18:53:51.294Z,173117843129400
"""bdawg o_O @ -c6EEVvXCE"" raises to 35.25 and go all in",2024-11-09T18:53:45.169Z,173117842516900
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:53:43.254Z,173117842325400
"""kye @ Eqdn8B3X-p"" raises to 35.00",2024-11-09T18:53:42.312Z,173117842231200
"""dEdwards @ 8-rydf_6lZ"" bets 11.75",2024-11-09T18:53:35.316Z,173117841531600
"""bdawg o_O @ -c6EEVvXCE"" checks",2024-11-09T18:53:29.660Z,173117840966000
"Turn: A♦, Q♣, 10♥ [2♥]",2024-11-09T18:53:25.605Z,173117840560500
"""dEdwards @ 8-rydf_6lZ"" calls 5.00",2024-11-09T18:53:24.740Z,173117840474000
"""bdawg o_O @ -c6EEVvXCE"" calls 5.00",2024-11-09T18:52:57.664Z,173117837766400
"""tty @ 905zne7FBQ"" calls 5.00",2024-11-09T18:52:56.434Z,173117837643400
"""jlim @ _4ETjrH0Ke"" folds",2024-11-09T18:52:54.421Z,173117837442100
"""kye @ Eqdn8B3X-p"" bets 5.00",2024-11-09T18:52:52.969Z,173117837296900
"""dEdwards @ 8-rydf_6lZ"" checks",2024-11-09T18:52:50.355Z,173117837035500
"""bdawg o_O @ -c6EEVvXCE"" checks",2024-11-09T18:52:47.924Z,173117836792400
"Flop:  [A♦, Q♣, 10♥]",2024-11-09T18:52:46.552Z,173117836655200
"""dEdwards @ 8-rydf_6lZ"" calls 1.50",2024-11-09T18:52:45.721Z,173117836572100
"""bdawg o_O @ -c6EEVvXCE"" calls 1.50",2024-11-09T18:52:44.365Z,173117836436500
"""tty @ 905zne7FBQ"" calls 1.50",2024-11-09T18:52:43.073Z,173117836307300
"""jlim @ _4ETjrH0Ke"" calls 1.50",2024-11-09T18:52:41.040Z,173117836104000
"""Bowsers @ FoQSktNbW5"" folds",2024-11-09T18:52:33.127Z,173117835312700
"""mcc @ moMEqwgWXu"" folds",2024-11-09T18:52:32.232Z,173117835223200
"""kye @ Eqdn8B3X-p"" raises to 1.50",2024-11-09T18:52:17.162Z,173117833716200
"""Deamon @ p5lp-8y_RR"" folds",2024-11-09T18:52:14.909Z,173117833490900
"""empire @ aBq5jK_dtq"" folds",2024-11-09T18:52:13.977Z,173117833397700
"""dEdwards @ 8-rydf_6lZ"" posts a big blind of 0.50",2024-11-09T18:52:09.622Z,173117832962213
"""bdawg o_O @ -c6EEVvXCE"" posts a small blind of 0.25",2024-11-09T18:52:09.622Z,173117832962212
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (119.58) | #3 ""empire @ aBq5jK_dtq"" (62.75) | #4 ""Deamon @ p5lp-8y_RR"" (50.00) | #5 ""kye @ Eqdn8B3X-p"" (79.00) | #6 ""mcc @ moMEqwgWXu"" (232.16) | #7 ""Bowsers @ FoQSktNbW5"" (27.67) | #8 ""jlim @ _4ETjrH0Ke"" (74.39) | #9 ""tty @ 905zne7FBQ"" (87.70) | #10 ""bdawg o_O @ -c6EEVvXCE"" (41.75)",2024-11-09T18:52:09.622Z,173117832962202
"-- starting hand #53 (id: qnbpccgxcwvw)  (No Limit Texas Hold'em) (dealer: ""tty @ 905zne7FBQ"") --",2024-11-09T18:52:09.622Z,173117832962201
"The player ""Deamon @ p5lp-8y_RR"" joined the game with a stack of 50.00.",2024-11-09T18:52:09.622Z,173117832962200
"-- ending hand #52 --",2024-11-09T18:52:06.676Z,173117832667602
"""bdawg o_O @ -c6EEVvXCE"" collected 6.00 from pot",2024-11-09T18:52:06.676Z,173117832667601
"Uncalled bet of 3.00 returned to ""bdawg o_O @ -c6EEVvXCE""",2024-11-09T18:52:06.676Z,173117832667600
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:52:05.870Z,173117832587000
"""bdawg o_O @ -c6EEVvXCE"" bets 3.00",2024-11-09T18:52:04.760Z,173117832476000
"""tty @ 905zne7FBQ"" checks",2024-11-09T18:52:02.342Z,173117832234200
"River: J♠, K♣, A♣, 7♣ [K♠]",2024-11-09T18:51:59.176Z,173117831917600
"""bdawg o_O @ -c6EEVvXCE"" checks",2024-11-09T18:51:58.351Z,173117831835100
"""tty @ 905zne7FBQ"" checks",2024-11-09T18:51:57.451Z,173117831745100
"Turn: J♠, K♣, A♣ [7♣]",2024-11-09T18:51:54.926Z,173117831492600
"""bdawg o_O @ -c6EEVvXCE"" calls 1.50",2024-11-09T18:51:54.116Z,173117831411600
"""tty @ 905zne7FBQ"" bets 1.50",2024-11-09T18:51:53.037Z,173117831303700
"Flop:  [J♠, K♣, A♣]",2024-11-09T18:51:48.815Z,173117830881500
"""bdawg o_O @ -c6EEVvXCE"" calls 1.50",2024-11-09T18:51:47.994Z,173117830799400
"The admin approved the player ""Deamon @ p5lp-8y_RR"" participation with a stack of 50.00.",2024-11-09T18:51:46.248Z,173117830624800
"""tty @ 905zne7FBQ"" raises to 1.50",2024-11-09T18:51:42.800Z,173117830280000
"The player ""Deamon @ p5lp-8y_RR"" requested a seat.",2024-11-09T18:51:37.259Z,173117829725900
"""jlim @ _4ETjrH0Ke"" folds",2024-11-09T18:51:36.229Z,173117829622900
"""Bowsers @ FoQSktNbW5"" folds",2024-11-09T18:51:35.260Z,173117829526000
"""mcc @ moMEqwgWXu"" folds",2024-11-09T18:51:34.345Z,173117829434500
"""kye @ Eqdn8B3X-p"" folds",2024-11-09T18:51:32.751Z,173117829275100
"""empire @ aBq5jK_dtq"" folds",2024-11-09T18:51:31.726Z,173117829172600
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T18:51:29.804Z,173117828980400
"""bdawg o_O @ -c6EEVvXCE"" posts a big blind of 0.50",2024-11-09T18:51:28.531Z,173117828853111
"""tty @ 905zne7FBQ"" posts a small blind of 0.25",2024-11-09T18:51:28.531Z,173117828853110
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (119.58) | #3 ""empire @ aBq5jK_dtq"" (62.75) | #5 ""kye @ Eqdn8B3X-p"" (79.00) | #6 ""mcc @ moMEqwgWXu"" (232.16) | #7 ""Bowsers @ FoQSktNbW5"" (27.67) | #8 ""jlim @ _4ETjrH0Ke"" (74.39) | #9 ""tty @ 905zne7FBQ"" (90.70) | #10 ""bdawg o_O @ -c6EEVvXCE"" (38.75)",2024-11-09T18:51:28.531Z,173117828853101
"-- starting hand #52 (id: ycd1mhotu3k0)  (No Limit Texas Hold'em) (dealer: ""jlim @ _4ETjrH0Ke"") --",2024-11-09T18:51:28.531Z,173117828853100
"-- ending hand #51 --",2024-11-09T18:51:25.515Z,173117828551502
"""kye @ Eqdn8B3X-p"" collected 1.25 from pot",2024-11-09T18:51:25.515Z,173117828551501
"Uncalled bet of 1.00 returned to ""kye @ Eqdn8B3X-p""",2024-11-09T18:51:25.515Z,173117828551500
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:51:24.619Z,173117828461900
"""jlim @ _4ETjrH0Ke"" folds",2024-11-09T18:51:23.655Z,173117828365500
"""Bowsers @ FoQSktNbW5"" folds",2024-11-09T18:51:22.645Z,173117828264500
"""mcc @ moMEqwgWXu"" folds",2024-11-09T18:51:21.279Z,173117828127900
"""kye @ Eqdn8B3X-p"" raises to 1.50",2024-11-09T18:51:20.367Z,173117828036700
"""empire @ aBq5jK_dtq"" folds",2024-11-09T18:51:08.392Z,173117826839200
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T18:51:06.152Z,173117826615200
"""bdawg o_O @ -c6EEVvXCE"" folds",2024-11-09T18:51:05.193Z,173117826519300
"""tty @ 905zne7FBQ"" posts a big blind of 0.50",2024-11-09T18:51:03.585Z,173117826358511
"""jlim @ _4ETjrH0Ke"" posts a small blind of 0.25",2024-11-09T18:51:03.585Z,173117826358510
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (119.58) | #3 ""empire @ aBq5jK_dtq"" (62.75) | #5 ""kye @ Eqdn8B3X-p"" (78.25) | #6 ""mcc @ moMEqwgWXu"" (232.16) | #7 ""Bowsers @ FoQSktNbW5"" (27.67) | #8 ""jlim @ _4ETjrH0Ke"" (74.64) | #9 ""tty @ 905zne7FBQ"" (91.20) | #10 ""bdawg o_O @ -c6EEVvXCE"" (38.75)",2024-11-09T18:51:03.585Z,173117826358501
"-- starting hand #51 (id: boh20wpdicpb)  (No Limit Texas Hold'em) (dealer: ""Bowsers @ FoQSktNbW5"") --",2024-11-09T18:51:03.585Z,173117826358500
"""jlim @ _4ETjrH0Ke"" shows a J♦, J♠.",2024-11-09T18:51:01.480Z,173117826148000
"-- ending hand #50 --",2024-11-09T18:50:59.982Z,173117825998202
"""jlim @ _4ETjrH0Ke"" collected 24.00 from pot",2024-11-09T18:50:59.982Z,173117825998201
"Uncalled bet of 12.00 returned to ""jlim @ _4ETjrH0Ke""",2024-11-09T18:50:59.982Z,173117825998200
"""bdawg o_O @ -c6EEVvXCE"" folds",2024-11-09T18:50:59.167Z,173117825916700
"""jlim @ _4ETjrH0Ke"" bets 12.00",2024-11-09T18:50:55.036Z,173117825503600
"Turn: 10♥, J♣, A♠ [5♥]",2024-11-09T18:50:48.250Z,173117824825000
"""bdawg o_O @ -c6EEVvXCE"" checks",2024-11-09T18:50:47.373Z,173117824737300
"""jlim @ _4ETjrH0Ke"" checks",2024-11-09T18:50:44.241Z,173117824424100
"Flop:  [10♥, J♣, A♠]",2024-11-09T18:50:40.508Z,173117824050800
"""Bowsers @ FoQSktNbW5"" folds",2024-11-09T18:50:39.688Z,173117823968800
"""bdawg o_O @ -c6EEVvXCE"" calls 10.25",2024-11-09T18:50:34.708Z,173117823470800
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:50:31.405Z,173117823140500
"""jlim @ _4ETjrH0Ke"" raises to 10.25",2024-11-09T18:50:29.405Z,173117822940500
"""Bowsers @ FoQSktNbW5"" calls 1.75",2024-11-09T18:50:17.748Z,173117821774800
"""mcc @ moMEqwgWXu"" folds",2024-11-09T18:50:15.945Z,173117821594500
"""kye @ Eqdn8B3X-p"" folds",2024-11-09T18:50:13.008Z,173117821300800
"""empire @ aBq5jK_dtq"" folds",2024-11-09T18:50:12.033Z,173117821203300
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T18:50:10.825Z,173117821082500
"""bdawg o_O @ -c6EEVvXCE"" calls 1.75",2024-11-09T18:50:09.174Z,173117820917400
"""tty @ 905zne7FBQ"" raises to 1.75",2024-11-09T18:50:07.904Z,173117820790400
"""jlim @ _4ETjrH0Ke"" posts a big blind of 0.50",2024-11-09T18:50:02.862Z,173117820286211
"""Bowsers @ FoQSktNbW5"" posts a small blind of 0.25",2024-11-09T18:50:02.862Z,173117820286210
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (119.58) | #3 ""empire @ aBq5jK_dtq"" (62.75) | #5 ""kye @ Eqdn8B3X-p"" (78.25) | #6 ""mcc @ moMEqwgWXu"" (232.16) | #7 ""Bowsers @ FoQSktNbW5"" (29.42) | #8 ""jlim @ _4ETjrH0Ke"" (60.89) | #9 ""tty @ 905zne7FBQ"" (92.95) | #10 ""bdawg o_O @ -c6EEVvXCE"" (49.00)",2024-11-09T18:50:02.862Z,173117820286201
"-- starting hand #50 (id: tugyutddudhw)  (No Limit Texas Hold'em) (dealer: ""mcc @ moMEqwgWXu"") --",2024-11-09T18:50:02.862Z,173117820286200
"-- ending hand #49 --",2024-11-09T18:49:59.839Z,173117819983901
"""mcc @ moMEqwgWXu"" collected 232.16 from pot with Three of a Kind, 5's (combination: 5♠, 5♣, 5♥, A♠, K♦)",2024-11-09T18:49:59.839Z,173117819983900
"River: 2♣, 5♣, K♦, 5♥ [9♥]",2024-11-09T18:49:55.826Z,173117819582600
"""Bowsers @ FoQSktNbW5"" shows a K♣, A♣.",2024-11-09T18:49:51.795Z,173117819179501
"""mcc @ moMEqwgWXu"" shows a 5♠, A♠.",2024-11-09T18:49:51.795Z,173117819179500
"Some players choose to not run it twice.",2024-11-09T18:49:50.948Z,173117819094801
"""Bowsers @ FoQSktNbW5"" chooses to not run it twice.",2024-11-09T18:49:50.948Z,173117819094800
"""mcc @ moMEqwgWXu"" chooses to  run it twice.",2024-11-09T18:49:47.625Z,173117818762500
"Remaining players decide whether to run it twice.",2024-11-09T18:49:45.867Z,173117818586701
"""Bowsers @ FoQSktNbW5"" calls 91.58",2024-11-09T18:49:45.867Z,173117818586700
"""mcc @ moMEqwgWXu"" raises to 91.58 and go all in",2024-11-09T18:49:43.712Z,173117818371200
"""Bowsers @ FoQSktNbW5"" bets 19.00",2024-11-09T18:49:26.049Z,173117816604900
"""mcc @ moMEqwgWXu"" checks",2024-11-09T18:49:21.699Z,173117816169900
"Turn: 2♣, 5♣, K♦ [5♥]",2024-11-09T18:49:19.393Z,173117815939300
"""kye @ Eqdn8B3X-p"" folds",2024-11-09T18:49:18.553Z,173117815855300
"""Bowsers @ FoQSktNbW5"" calls 10.00",2024-11-09T18:49:17.038Z,173117815703800
"""mcc @ moMEqwgWXu"" bets 10.00",2024-11-09T18:49:12.866Z,173117815286600
"Flop:  [2♣, 5♣, K♦]",2024-11-09T18:49:08.518Z,173117814851800
"""kye @ Eqdn8B3X-p"" calls 9.50",2024-11-09T18:49:07.665Z,173117814766500
"""jlim @ _4ETjrH0Ke"" folds",2024-11-09T18:49:06.229Z,173117814622900
"""Bowsers @ FoQSktNbW5"" calls 9.50",2024-11-09T18:49:05.263Z,173117814526300
"""mcc @ moMEqwgWXu"" raises to 9.50",2024-11-09T18:48:57.927Z,173117813792700
"""kye @ Eqdn8B3X-p"" raises to 2.25",2024-11-09T18:48:49.912Z,173117812991200
"""empire @ aBq5jK_dtq"" folds",2024-11-09T18:48:47.893Z,173117812789300
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T18:48:45.477Z,173117812547700
"""bdawg o_O @ -c6EEVvXCE"" folds",2024-11-09T18:48:39.301Z,173117811930100
"""tty @ 905zne7FBQ"" folds",2024-11-09T18:48:36.111Z,173117811611100
"""jlim @ _4ETjrH0Ke"" calls 0.50",2024-11-09T18:48:33.173Z,173117811317300
"""Bowsers @ FoQSktNbW5"" posts a big blind of 0.50",2024-11-09T18:48:31.362Z,173117811136211
"""mcc @ moMEqwgWXu"" posts a small blind of 0.25",2024-11-09T18:48:31.362Z,173117811136210
