entry,at,order,player_name,player_nickname,player_id,amount,action,phase,hand_count
"""Dinofeet @ WDkEzb0PKB"" bets 7",2025-01-06 22:46:53.349000+00:00,173620361334900,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,7.0,bets,Flop,222
"""Solstice @ VE6CjkevP7"" calls 7",2025-01-06 22:47:01.680000+00:00,173620362168000,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,7.0,calls,Flop,222
"Turn: 6♦, 8♥, 3♥ [K♥]",2025-01-06 22:47:02.536000+00:00,173620362253600,,,,6.0,,Turn,222
"""Solstice @ VE6CjkevP7"" checks",2025-01-06 22:47:04.119000+00:00,173620362411900,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Turn,222
"""Dinofeet @ WDkEzb0PKB"" checks",2025-01-06 22:47:16.131000+00:00,173620363613100,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,checks,Turn,222
"River: 6♦, 8♥, 3♥, K♥ [K♣]",2025-01-06 22:47:16.957000+00:00,173620363695700,,,,6.0,,River,222
"""Solstice @ VE6CjkevP7"" bets 10",2025-01-06 22:47:25.604000+00:00,173620364560400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,10.0,bets,River,222
"""Dinofeet @ WDkEzb0PKB"" calls 10",2025-01-06 22:47:27.505000+00:00,173620364750500,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,10.0,calls,River,222
"""Dinofeet @ WDkEzb0PKB"" shows a 8♦, 9♠.",2025-01-06 22:47:28.374000+00:00,173620364837400,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,8.0,shows,River,222
"""Dinofeet @ WDkEzb0PKB"" collected 58 from pot with Two Pair, K's & 8's (combination: K♥, K♣, 8♦, 8♥, 9♠)",2025-01-06 22:47:28.374000+00:00,173620364837401,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,58.0,collects,River,222
"""Solstice @ VE6CjkevP7"" shows a 6♣, A♣.",2025-01-06 22:47:28.374000+00:00,173620364837402,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,6.0,shows,River,222
-- ending hand #222 --,2025-01-06 22:47:28.374000+00:00,173620364837403,,,,222.0,end hand,River,222
"""notj @ XeSXhCfPVo"" posts a big blind of 5",2025-01-06 22:47:31.420000+00:00,173620365142008,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,5.0,posts,Preflop,223
"""Solstice @ VE6CjkevP7"" posts a small blind of 2",2025-01-06 22:47:31.420000+00:00,173620365142007,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,2.0,posts,Preflop,223
"-- starting hand #223 (id: 0c7e6jyzt5sd)  (No Limit Texas Hold'em) (dealer: ""DPolkPN @ IaIW3olpE5"") --",2025-01-06 22:47:31.420000+00:00,173620365142000,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,223.0,new hand,Preflop,223
"Player stacks: #4 ""Solstice @ VE6CjkevP7"" (1924) | #5 ""notj @ XeSXhCfPVo"" (649) | #7 ""killua @ DIsyWHTS7x"" (859) | #9 ""Dinofeet @ WDkEzb0PKB"" (1390) | #10 ""DPolkPN @ IaIW3olpE5"" (1702)",2025-01-06 22:47:31.420000+00:00,173620365142001,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,4.0,,Preflop,223
"""killua @ DIsyWHTS7x"" folds",2025-01-06 22:47:32.526000+00:00,173620365252600,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,,folds,Preflop,223
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-06 22:47:33.509000+00:00,173620365350900,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,223
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-06 22:47:34.438000+00:00,173620365443800,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,223
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 22:47:35.327000+00:00,173620365532700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,223
-- ending hand #223 --,2025-01-06 22:47:36.183000+00:00,173620365618302,,,,223.0,end hand,Preflop,223
"Uncalled bet of 3 returned to ""notj @ XeSXhCfPVo""",2025-01-06 22:47:36.183000+00:00,173620365618300,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,3.0,return,Preflop,223
"""notj @ XeSXhCfPVo"" collected 4 from pot",2025-01-06 22:47:36.183000+00:00,173620365618301,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,4.0,collects,Preflop,223
"-- starting hand #224 (id: t7qt6vmzamho)  (No Limit Texas Hold'em) (dealer: ""Solstice @ VE6CjkevP7"") --",2025-01-06 22:47:39.121000+00:00,173620365912100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,224.0,new hand,Preflop,224
"Player stacks: #4 ""Solstice @ VE6CjkevP7"" (1922) | #5 ""notj @ XeSXhCfPVo"" (651) | #7 ""killua @ DIsyWHTS7x"" (859) | #9 ""Dinofeet @ WDkEzb0PKB"" (1390) | #10 ""DPolkPN @ IaIW3olpE5"" (1702)",2025-01-06 22:47:39.121000+00:00,173620365912101,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,4.0,,Preflop,224
"""notj @ XeSXhCfPVo"" posts a small blind of 2",2025-01-06 22:47:39.121000+00:00,173620365912107,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,2.0,posts,Preflop,224
"""killua @ DIsyWHTS7x"" posts a big blind of 5",2025-01-06 22:47:39.121000+00:00,173620365912108,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,5.0,posts,Preflop,224
"""Dinofeet @ WDkEzb0PKB"" raises to 11",2025-01-06 22:47:41.673000+00:00,173620366167300,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,11.0,raises,Preflop,224
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-06 22:47:42.622000+00:00,173620366262200,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,224
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 22:47:46.836000+00:00,173620366683600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,224
"""notj @ XeSXhCfPVo"" folds",2025-01-06 22:47:48.569000+00:00,173620366856900,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,folds,Preflop,224
"""killua @ DIsyWHTS7x"" calls 11",2025-01-06 22:47:57.883000+00:00,173620367788300,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,11.0,calls,Preflop,224
"Flop:  [7♥, 5♣, Q♥]",2025-01-06 22:47:58.699000+00:00,173620367869900,,,,7.0,,Flop,224
"""killua @ DIsyWHTS7x"" checks",2025-01-06 22:48:00.151000+00:00,173620368015100,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,,checks,Flop,224
"""Dinofeet @ WDkEzb0PKB"" checks",2025-01-06 22:48:10.448000+00:00,173620369044800,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,checks,Flop,224
"Turn: 7♥, 5♣, Q♥ [5♦]",2025-01-06 22:48:11.258000+00:00,173620369125800,,,,7.0,,Turn,224
"""killua @ DIsyWHTS7x"" checks",2025-01-06 22:48:13.157000+00:00,173620369315700,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,,checks,Turn,224
"""Dinofeet @ WDkEzb0PKB"" bets 24",2025-01-06 22:48:26.089000+00:00,173620370608900,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,24.0,bets,Turn,224
"""killua @ DIsyWHTS7x"" calls 24",2025-01-06 22:48:34.317000+00:00,173620371431700,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,24.0,calls,Turn,224
"River: 7♥, 5♣, Q♥, 5♦ [3♦]",2025-01-06 22:48:35.143000+00:00,173620371514300,,,,7.0,,River,224
"""killua @ DIsyWHTS7x"" checks",2025-01-06 22:48:37.579000+00:00,173620371757900,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,,checks,River,224
"""Dinofeet @ WDkEzb0PKB"" bets 152",2025-01-06 22:49:00.166000+00:00,173620374016600,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,152.0,bets,River,224
"""killua @ DIsyWHTS7x"" calls 152",2025-01-06 22:49:54.552000+00:00,173620379455200,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,152.0,calls,River,224
"""killua @ DIsyWHTS7x"" collected 376 from pot with Two Pair, Q's & 5's (combination: Q♠, Q♥, 5♣, 5♦, 8♥)",2025-01-06 22:49:55.364000+00:00,173620379536401,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,376.0,collects,River,224
-- ending hand #224 --,2025-01-06 22:49:55.364000+00:00,173620379536403,,,,224.0,end hand,River,224
"""killua @ DIsyWHTS7x"" shows a 8♥, Q♠.",2025-01-06 22:49:55.364000+00:00,173620379536400,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,8.0,shows,River,224
"""Dinofeet @ WDkEzb0PKB"" shows a 10♠, K♠.",2025-01-06 22:49:55.364000+00:00,173620379536402,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,10.0,shows,River,224
"""Dinofeet @ WDkEzb0PKB"" posts a big blind of 5",2025-01-06 22:49:58.438000+00:00,173620379843808,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,5.0,posts,Preflop,225
"""killua @ DIsyWHTS7x"" posts a small blind of 2",2025-01-06 22:49:58.438000+00:00,173620379843807,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,2.0,posts,Preflop,225
"-- starting hand #225 (id: ndvyq3rditu5)  (No Limit Texas Hold'em) (dealer: ""notj @ XeSXhCfPVo"") --",2025-01-06 22:49:58.438000+00:00,173620379843800,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,225.0,new hand,Preflop,225
"Player stacks: #4 ""Solstice @ VE6CjkevP7"" (1922) | #5 ""notj @ XeSXhCfPVo"" (649) | #7 ""killua @ DIsyWHTS7x"" (1048) | #9 ""Dinofeet @ WDkEzb0PKB"" (1203) | #10 ""DPolkPN @ IaIW3olpE5"" (1702)",2025-01-06 22:49:58.438000+00:00,173620379843801,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,4.0,,Preflop,225
"""DPolkPN @ IaIW3olpE5"" raises to 15",2025-01-06 22:50:02.435000+00:00,173620380243500,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,15.0,raises,Preflop,225
"""Solstice @ VE6CjkevP7"" calls 15",2025-01-06 22:50:13.784000+00:00,173620381378400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,15.0,calls,Preflop,225
"""notj @ XeSXhCfPVo"" calls 15",2025-01-06 22:50:23.770000+00:00,173620382377000,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,15.0,calls,Preflop,225
"""killua @ DIsyWHTS7x"" folds",2025-01-06 22:50:24.737000+00:00,173620382473700,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,,folds,Preflop,225
"""Dinofeet @ WDkEzb0PKB"" raises to 107",2025-01-06 22:50:40.063000+00:00,173620384006300,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,107.0,raises,Preflop,225
"""DPolkPN @ IaIW3olpE5"" calls 107",2025-01-06 22:50:46.756000+00:00,173620384675600,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,107.0,calls,Preflop,225
"""Solstice @ VE6CjkevP7"" calls 107",2025-01-06 22:50:54.361000+00:00,173620385436100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,107.0,calls,Preflop,225
"""notj @ XeSXhCfPVo"" calls 107",2025-01-06 22:51:05.619000+00:00,173620386561900,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,107.0,calls,Preflop,225
"Flop:  [6♣, 4♥, 7♥]",2025-01-06 22:51:06.453000+00:00,173620386645300,,,,6.0,,Flop,225
"""Dinofeet @ WDkEzb0PKB"" checks",2025-01-06 22:51:14.656000+00:00,173620387465600,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,checks,Flop,225
"""DPolkPN @ IaIW3olpE5"" checks",2025-01-06 22:51:26.529000+00:00,173620388652900,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,checks,Flop,225
"""Solstice @ VE6CjkevP7"" checks",2025-01-06 22:51:32.524000+00:00,173620389252400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Flop,225
"""notj @ XeSXhCfPVo"" bets 105",2025-01-06 22:51:47.776000+00:00,173620390777600,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,105.0,bets,Flop,225
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-06 22:51:50.785000+00:00,173620391078500,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Flop,225
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-06 22:52:05.398000+00:00,173620392539800,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Flop,225
"""Solstice @ VE6CjkevP7"" calls 105",2025-01-06 22:52:16.929000+00:00,173620393692900,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,105.0,calls,Flop,225
"Turn: 6♣, 4♥, 7♥ [4♦]",2025-01-06 22:52:17.737000+00:00,173620393773700,,,,6.0,,Turn,225
"""Solstice @ VE6CjkevP7"" checks",2025-01-06 22:52:20.002000+00:00,173620394000200,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Turn,225
"""notj @ XeSXhCfPVo"" checks",2025-01-06 22:52:36.558000+00:00,173620395655800,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,checks,Turn,225
"River: 6♣, 4♥, 7♥, 4♦ [6♠]",2025-01-06 22:52:37.366000+00:00,173620395736600,,,,6.0,,River,225
"""Solstice @ VE6CjkevP7"" bets 437",2025-01-06 22:52:54.616000+00:00,173620397461600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,437.0,bets,River,225
"""notj @ XeSXhCfPVo"" calls 437 and go all in",2025-01-06 22:53:00.706000+00:00,173620398070600,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,437.0,calls,River,225
"""Solstice @ VE6CjkevP7"" collected 757 from pot with Two Pair, 6's & 4's (combination: 6♣, 6♠, 4♥, 4♦, A♣)",2025-01-06 22:53:01.518000+00:00,173620398151801,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,757.0,collects,River,225
"""notj @ XeSXhCfPVo"" shows a A♠, 3♠.",2025-01-06 22:53:01.518000+00:00,173620398151802,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,3.0,shows,River,225
"""notj @ XeSXhCfPVo"" collected 757 from pot with Two Pair, 6's & 4's (combination: 6♣, 6♠, 4♥, 4♦, A♠)",2025-01-06 22:53:01.518000+00:00,173620398151803,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,757.0,collects,River,225
-- ending hand #225 --,2025-01-06 22:53:01.518000+00:00,173620398151804,,,,225.0,end hand,River,225
"""Solstice @ VE6CjkevP7"" shows a A♣, J♣.",2025-01-06 22:53:01.518000+00:00,173620398151800,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,shows,River,225
"""DPolkPN @ IaIW3olpE5"" posts a big blind of 5",2025-01-06 22:53:04.606000+00:00,173620398460608,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,5.0,posts,Preflop,226
"""Dinofeet @ WDkEzb0PKB"" posts a small blind of 2",2025-01-06 22:53:04.606000+00:00,173620398460607,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,2.0,posts,Preflop,226
"Player stacks: #4 ""Solstice @ VE6CjkevP7"" (2030) | #5 ""notj @ XeSXhCfPVo"" (757) | #7 ""killua @ DIsyWHTS7x"" (1046) | #9 ""Dinofeet @ WDkEzb0PKB"" (1096) | #10 ""DPolkPN @ IaIW3olpE5"" (1595)",2025-01-06 22:53:04.606000+00:00,173620398460601,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,4.0,,Preflop,226
"-- starting hand #226 (id: 0vnibsyjlcmz)  (No Limit Texas Hold'em) (dealer: ""killua @ DIsyWHTS7x"") --",2025-01-06 22:53:04.606000+00:00,173620398460600,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,226.0,new hand,Preflop,226
"""Solstice @ VE6CjkevP7"" raises to 10",2025-01-06 22:53:07.257000+00:00,173620398725700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,10.0,raises,Preflop,226
"""notj @ XeSXhCfPVo"" folds",2025-01-06 22:53:08.231000+00:00,173620398823100,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,folds,Preflop,226
"""killua @ DIsyWHTS7x"" raises to 32",2025-01-06 22:53:15.910000+00:00,173620399591000,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,32.0,raises,Preflop,226
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-06 22:53:16.874000+00:00,173620399687400,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,226
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-06 22:53:17.784000+00:00,173620399778400,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,226
"""Solstice @ VE6CjkevP7"" calls 32",2025-01-06 22:53:25.304000+00:00,173620400530400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,32.0,calls,Preflop,226
"Flop:  [9♠, J♠, A♦]",2025-01-06 22:53:26.123000+00:00,173620400612300,,,,9.0,,Flop,226
"""Solstice @ VE6CjkevP7"" checks",2025-01-06 22:53:27.451000+00:00,173620400745100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Flop,226
"""killua @ DIsyWHTS7x"" bets 21",2025-01-06 22:53:36.781000+00:00,173620401678100,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,21.0,bets,Flop,226
"The admin ""Solstice @ VE6CjkevP7"" enqueued the removal of the player ""Jan @ VC9j-XZw14"".",2025-01-06 22:53:47.992000+00:00,173620402799200,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,,Flop,226
"""Solstice @ VE6CjkevP7"" calls 21",2025-01-06 22:53:50.314000+00:00,173620403031400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,21.0,calls,Flop,226
"Turn: 9♠, J♠, A♦ [4♦]",2025-01-06 22:53:51.146000+00:00,173620403114600,,,,9.0,,Turn,226
"""Solstice @ VE6CjkevP7"" checks",2025-01-06 22:53:53.052000+00:00,173620403305200,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Turn,226
"""killua @ DIsyWHTS7x"" bets 166",2025-01-06 22:54:14.482000+00:00,173620405448200,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,166.0,bets,Turn,226
"The player ""batman @ 17tIx_sCkr"" requested a seat.",2025-01-06 22:54:21.934000+00:00,173620406193400,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,,Turn,226
"The admin ""Solstice @ VE6CjkevP7"" enqueued the removal of the player ""Jan @ VC9j-XZw14"".",2025-01-06 22:54:28.809000+00:00,173620406880900,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,,Turn,226
"The admin ""Solstice @ VE6CjkevP7"" enqueued the removal of the player ""Tony g @ ZLzUxKGvQY"".",2025-01-06 22:54:34.292000+00:00,173620407429200,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,,Turn,226
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 22:54:48.727000+00:00,173620408872700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Turn,226
-- ending hand #226 --,2025-01-06 22:54:49.612000+00:00,173620408961202,,,,226.0,end hand,Turn,226
"""killua @ DIsyWHTS7x"" collected 113 from pot",2025-01-06 22:54:49.612000+00:00,173620408961201,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,113.0,collects,Turn,226
"Uncalled bet of 166 returned to ""killua @ DIsyWHTS7x""",2025-01-06 22:54:49.612000+00:00,173620408961200,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,166.0,return,Turn,226
"""Solstice @ VE6CjkevP7"" posts a big blind of 5",2025-01-06 22:54:52.527000+00:00,173620409252710,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,5.0,posts,Preflop,227
"""DPolkPN @ IaIW3olpE5"" posts a small blind of 2",2025-01-06 22:54:52.527000+00:00,173620409252709,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,2.0,posts,Preflop,227
"The player ""Tony g @ ZLzUxKGvQY"" quits the game with a stack of 3519.",2025-01-06 22:54:52.527000+00:00,173620409252700,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,3519.0,leaves,Turn,226
"-- starting hand #227 (id: k5mbhuyrfywq)  (No Limit Texas Hold'em) (dealer: ""Dinofeet @ WDkEzb0PKB"") --",2025-01-06 22:54:52.527000+00:00,173620409252702,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,227.0,new hand,Preflop,227
"Player stacks: #4 ""Solstice @ VE6CjkevP7"" (1977) | #5 ""notj @ XeSXhCfPVo"" (757) | #7 ""killua @ DIsyWHTS7x"" (1106) | #9 ""Dinofeet @ WDkEzb0PKB"" (1094) | #10 ""DPolkPN @ IaIW3olpE5"" (1590)",2025-01-06 22:54:52.527000+00:00,173620409252703,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,4.0,,Preflop,227
"The player ""Jan @ VC9j-XZw14"" quits the game with a stack of 511.",2025-01-06 22:54:52.527000+00:00,173620409252701,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,511.0,leaves,Turn,226
"""notj @ XeSXhCfPVo"" raises to 15",2025-01-06 22:54:54.534000+00:00,173620409453400,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,15.0,raises,Preflop,227
"""killua @ DIsyWHTS7x"" folds",2025-01-06 22:54:55.607000+00:00,173620409560700,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,,folds,Preflop,227
"""Dinofeet @ WDkEzb0PKB"" raises to 52",2025-01-06 22:55:03.531000+00:00,173620410353100,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,52.0,raises,Preflop,227
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-06 22:55:06.439000+00:00,173620410643900,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,227
"The player ""kyle @ RrKc0G7X9h"" requested a seat.",2025-01-06 22:55:06.921000+00:00,173620410692100,kyle @ RrKc0G7X9h,kyle,RrKc0G7X9h,,,Preflop,227
"The admin approved the player ""kyle @ RrKc0G7X9h"" participation with a stack of 750.",2025-01-06 22:55:16.103000+00:00,173620411610300,kyle @ RrKc0G7X9h,kyle,RrKc0G7X9h,750.0,joins,Preflop,227
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 22:55:18.647000+00:00,173620411864700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,227
"""notj @ XeSXhCfPVo"" calls 52",2025-01-06 22:55:23.028000+00:00,173620412302800,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,52.0,calls,Preflop,227
"Flop:  [K♠, K♦, Q♥]",2025-01-06 22:55:23.891000+00:00,173620412389100,,,,,,Flop,227
"""notj @ XeSXhCfPVo"" checks",2025-01-06 22:55:26.508000+00:00,173620412650800,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,checks,Flop,227
"""Dinofeet @ WDkEzb0PKB"" bets 25",2025-01-06 22:55:33.942000+00:00,173620413394200,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,25.0,bets,Flop,227
"""notj @ XeSXhCfPVo"" calls 25",2025-01-06 22:55:44.921000+00:00,173620414492100,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,25.0,calls,Flop,227
"Turn: K♠, K♦, Q♥ [10♠]",2025-01-06 22:55:45.764000+00:00,173620414576400,,,,10.0,,Turn,227
"""notj @ XeSXhCfPVo"" checks",2025-01-06 22:55:52.162000+00:00,173620415216200,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,checks,Turn,227
"The admin approved the player ""batman @ 17tIx_sCkr"" participation with a stack of 500.",2025-01-06 22:56:06.417000+00:00,173620416641700,batman @ 17tIx_sCkr,batman,17tIx_sCkr,500.0,joins,Turn,227
"""Dinofeet @ WDkEzb0PKB"" checks",2025-01-06 22:56:12.166000+00:00,173620417216600,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,checks,Turn,227
"River: K♠, K♦, Q♥, 10♠ [2♥]",2025-01-06 22:56:13.009000+00:00,173620417300900,,,,10.0,,River,227
"""notj @ XeSXhCfPVo"" checks",2025-01-06 22:56:20.899000+00:00,173620418089900,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,checks,River,227
"""Dinofeet @ WDkEzb0PKB"" checks",2025-01-06 22:56:21.860000+00:00,173620418186000,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,checks,River,227
"""notj @ XeSXhCfPVo"" shows a Q♣, 10♣.",2025-01-06 22:56:22.690000+00:00,173620418269000,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,10.0,shows,River,227
"""notj @ XeSXhCfPVo"" collected 161 from pot with Two Pair, K's & Q's (combination: K♠, K♦, Q♣, Q♥, 10♣)",2025-01-06 22:56:22.690000+00:00,173620418269001,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,161.0,collects,River,227
-- ending hand #227 --,2025-01-06 22:56:22.690000+00:00,173620418269002,,,,227.0,end hand,River,227
"-- starting hand #228 (id: 1ddxisq0nygl)  (No Limit Texas Hold'em) (dealer: ""DPolkPN @ IaIW3olpE5"") --",2025-01-06 22:56:25.694000+00:00,173620418569400,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,228.0,new hand,Preflop,228
"Player stacks: #4 ""Solstice @ VE6CjkevP7"" (1972) | #5 ""notj @ XeSXhCfPVo"" (841) | #7 ""killua @ DIsyWHTS7x"" (1106) | #9 ""Dinofeet @ WDkEzb0PKB"" (1017) | #10 ""DPolkPN @ IaIW3olpE5"" (1588)",2025-01-06 22:56:25.694000+00:00,173620418569401,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,4.0,,Preflop,228
"""Solstice @ VE6CjkevP7"" posts a small blind of 2",2025-01-06 22:56:25.694000+00:00,173620418569407,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,2.0,posts,Preflop,228
"""notj @ XeSXhCfPVo"" posts a big blind of 5",2025-01-06 22:56:25.694000+00:00,173620418569408,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,5.0,posts,Preflop,228
"""killua @ DIsyWHTS7x"" folds",2025-01-06 22:56:27.230000+00:00,173620418723000,killua @ DIsyWHTS7x,killua,DIsyWHTS7x,,folds,Preflop,228
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-06 22:56:28.147000+00:00,173620418814700,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,228
"""DPolkPN @ IaIW3olpE5"" raises to 15",2025-01-06 22:56:33.442000+00:00,173620419344200,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,15.0,raises,Preflop,228
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 22:56:39.320000+00:00,173620419932000,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,228
